,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
994,2206,Strizhi,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,58.46,49.26,3417.5716,2426.5476,2879.7396,0,0,0,0,0,4715,4003,3734,21929.815740000002,48241.15994,77083.52638,99656.59851,118053.0543,155050.4157,152927.1784,142253.5313,0.0,0.0,0.0,0.0,0.0,71.54629322,68.80369641,67.65449614,99.91206813,116.2939632,126.6220166,132.4682574,136.396458,142.8384862,142.50909019999997,140.7869145,0,0,0,1,0,0,0,0,0
996,2209,Pizhanka,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,57.46,48.54,3301.6516,2356.1316,2789.1084,0,0,0,0,0,4164,4022,3877,22160.36514,48167.65985,75438.95284,98863.09504,117521.6534,153989.9538,152367.2766,141022.3915,0.0,0.0,0.0,0.0,0.0,69.45941352,68.88227408,68.27414375,100.12124909999999,116.26107959999999,126.1371363,132.284302,136.2910989,142.6744879,142.42152980000003,140.5807174,0,0,0,1,0,0,0,0,0
997,2211,Podosinovets,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,60.28,47.06,3633.6784,2214.6436,2836.7768,0,0,0,0,0,4378,4235,4029,18413.274380000003,40184.69711,61345.18065,79239.09104,93478.85135,122661.0594,120460.8782,110808.9284,0.0,0.0,0.0,0.0,0.0,70.29727928,69.74151603,68.91114148,96.44864527,112.38632199999999,121.53457069999999,127.2434767,130.9992528,137.2923122,136.86848030000002,134.92129519999997,0,0,0,1,0,0,0,0,0
998,2212,Dem'ianovo,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,60.35,47.09,3642.1225,2217.4681,2841.8815,0,0,0,0,0,7023,6423,5558,18317.74839,40016.6811,61115.06887,78922.02377,93083.21858,121806.29699999999,119636.341,110108.6577,0.0,0.0,0.0,0.0,0.0,78.44548813,76.87152129,74.3560188,96.3465084,112.29750420000002,121.4517231,127.15303829999999,130.9021832,137.1284874,136.7078198,134.7740576,0,0,0,1,0,0,0,0,0
999,2213,Piniug,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,60.25,47.8,3630.0625,2284.84,2879.95,0,0,0,0,0,4020,3006,2345,18026.346169999997,39408.94311,60619.616539999995,78409.66856,92604.17467000001,121200.1005,119073.1216,109611.4338,0.0,0.0,0.0,0.0,0.0,68.87401814,64.13391911,60.21823137,96.03195717,111.9733918,121.2723773,127.0061949,130.7841431,137.0116645,136.5974938,134.66899180000001,0,0,0,1,0,0,0,0,0
1000,2215,Sanchursk,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,56.94,47.24,3242.1636,2231.6176,2689.8456,0,0,0,0,0,6490,5718,4728,23972.36805,51998.260839999995,81166.96969,107435.2213,127981.7566,166852.2278,165619.59,153593.0321,0.0,0.0,0.0,0.0,0.0,77.05359667,74.84627854,71.59287948,101.70030909999998,117.91713290000001,127.786377,134.20396159999999,138.28920359999998,144.59735030000002,144.4190759,142.6128385,0,0,0,1,0,0,0,0,0
1001,2217,Svecha,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,58.28,47.5,3396.5584,2256.25,2768.3,0,0,0,0,0,5727,5127,NA,21524.6963,46793.83012,72248.85562,93781.13537999999,110957.7176,144977.2315,142951.1966,132036.7026,0.0,0.0,0.0,0.0,0.0,74.87349373,72.97047878,NA,99.53965542,115.637905,125.1684747,131.0731667,134.95246980000002,141.2373467,140.9030385,139.023795,0,0,0,1,0,0,0,0,0
1002,2219,Vakhrushi,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,58.69,50.03,3444.5161,2503.0009,2936.2607,0,0,0,0,0,12269,10654,9715,22536.17386,49862.9014,81241.45057999999,104883.7274,124343.9056,161284.8655,158789.8802,148469.0775,0.0,0.0,0.0,0.0,0.0,88.63904341,86.00133897,84.29859004,100.45806379999999,117.00819309999999,127.8071145,133.6476494,137.61181969999998,143.7823407,143.4086986,141.8036073,0,0,0,1,0,0,0,0,0
1005,2225,Tuzha,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,57.61,47.94,3318.9121,2298.2436,2761.8234,0,0,0,0,0,5491,5159,4568,22326.17395,48415.58883,75343.37756000001,98525.36469,116943.7219,152998.2394,151261.0195,139887.5125,0.0,0.0,0.0,0.0,0.0,74.14700754,73.07681876,71.01147651,100.2704824,116.3718202,126.1086621,132.2055977,136.1760187,142.5201821,142.24765730000001,140.3891773,0,0,0,1,0,0,0,0,0
1006,2227,Uni,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,57.75,51.49,3335.0625,2651.2201,2973.5475,0,0,0,0,0,5051,4916,4592,19742.47009,43746.042519999995,70468.10975,91921.24273,109616.8399,144608.7021,142662.2618,131607.5283,0.0,0.0,0.0,0.0,0.0,72.71555344,72.25425806,71.0998203,97.82253297,114.1939393,124.6106834,130.61489640000002,134.6701365,141.17685680000002,140.8550094,138.94703049999998,0,0,0,1,0,0,0,0,0
1007,2229,Urzhum,Kirovskaia oblast',Privolzhskii,0,1,1,10.0,57.11,49.99,3261.5521,2499.0001,2854.9289,5659,8800,10900,11400,12000,12101,11514,10213,21389.925069999998,46699.35682,74197.04591,97534.72123,116511.8297,153557.5333,152166.3259,140795.7049,74.66692381,82.49193341,86.42524819,87.26116796,88.22209811,88.3796165,87.44716639,85.21905424,99.41436592,115.59444409999999,125.7645531,131.9733102,136.0896785,142.60731769999998,142.3900321,140.54257130000002,0,0,0,1,0,0,0,0,0
1008,2231,Falenki,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,58.35,51.59,3404.7225,2661.5281,3010.2765,0,0,0,0,0,6810,5990,5256,19202.31335,42843.03405,69086.5234,89412.20776,106060.1582,139750.97699999998,137374.8329,126708.6033,0.0,0.0,0.0,0.0,0.0,77.90087791,75.65253706,73.39564036,97.27454843,113.74858880000001,124.16901100000001,129.9830861,133.9056698,140.3660376,139.9599843,138.0541639,0,0,0,1,0,0,0,0,0
1009,2233,Khalturin,Kirovskaia oblast',Privolzhskii,0,1,1,10.0,58.54,48.89,3426.9316,2390.2321,2862.0206,4653,7300,9200,10600,10800,10296,8596,6959,21008.73229,46157.681880000004,72930.54747,94439.97939,111885.7845,147025.3728,144894.4642,134491.3141,71.32254233,79.13222646,83.30137626,85.90711799,86.25396754,85.36855889,82.06642781,78.28340673,99.05610698,115.34370530000001,125.3786956,131.2335155,135.146062,141.5709815,141.2237737,139.4585012,0,0,0,1,0,0,0,0,0
1010,2235,Leninskoe,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,58.32,47.09,3401.2224,2217.4681,2746.2888,0,0,0,0,0,5916,5490,5054,21679.363540000002,47068.915610000004,72317.74167,93826.58644,110924.5267,144800.2847,142786.9157,131597.3022,0.0,0.0,0.0,0.0,0.0,75.43644803,74.14387093,72.72568028,99.68257426,115.76400179999999,125.1897997,131.0842615,134.9455189,141.2083205,140.87574130000002,138.9451986,0,0,0,1,0,0,0,0,0
1011,2237,Iur'ia,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,59.04,49.28,3485.7216,2428.5184,2909.4912,0,0,0,0,0,14821,6169,5666,19893.703859999998,43793.09834,69195.70406,89449.68681,105841.5837,138288.9111,136294.7862,126350.9946,0.0,0.0,0.0,0.0,0.0,92.2329816,76.16562616,74.68828941,97.97354311,114.21691740000001,124.2042057,129.9926422,133.8579294,140.11694430000003,139.7732882,137.9877563,0,0,0,1,0,0,0,0,0
1012,2238,Murygino,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,58.72,49.44,3448.0384,2444.3136,2903.1168,0,0,0,0,0,9021,8246,7665,22533.308080000003,49882.84574,80569.58055,103758.51199999999,122803.3567,159315.0159,157589.1742,148003.2657,0.0,0.0,0.0,0.0,0.0,82.94310403,81.31500891,80.0026454,100.4555146,117.01684479999999,127.61941740000002,133.3983762,137.31948369999998,143.4877864,143.22696259999998,141.72877780000002,0,0,0,1,0,0,0,0,0
1020,2255,Oktiabr'skii,Belgorodskaia oblast',Tsentralny,0,0,0,20.0,50.44,36.35,2544.1936,1321.3225,1833.494,0,0,0,0,0,6421,6899,7456,24317.748630000002,45103.4737,66431.44493,89956.43697000001,109441.3317,143692.3279,146236.7844,137337.0721,0.0,0.0,0.0,0.0,0.0,76.86606039,78.13025014,79.50886492,101.9890286,114.8479706,123.297168,130.1214923,134.6329484,141.0258301,141.4430303,139.95347969999997,0,0,0,0,0,0,1,0,0
1021,2256,Razumnoe,Belgorodskaia oblast',Tsentralny,0,0,0,20.0,50.53,36.68,2553.2809,1345.4224,1853.4404,0,0,0,0,0,10727,15332,16599,26839.42874,48786.76639,73419.45464,103323.6808,129770.8851,169277.8142,174437.2371,166654.2059,0.0,0.0,0.0,0.0,0.0,86.12803674,92.88521168,94.42198832,103.9916027,116.53665339999999,125.52836629999999,133.30138440000002,138.61590859999998,144.9446606,145.66849209999998,144.5687923,0,0,0,0,0,0,1,0,0
1023,2259,Graivoron,Belgorodskaia oblast',Tsentralny,0,1,0,20.0,50.48,35.69,2548.2304,1273.7761,1801.6312,8863,4600,5100,5900,5900,5992,6196,6234,22796.08546,42968.55167,62677.79225,83455.74193999999,100148.6186,131641.6819,132978.8868,123798.0124,82.621566,71.12917781,72.88029761,75.38941179,75.38941179,75.65834445,76.24187241,76.34868504,100.6880617,113.81099840000002,122.0088686,128.4158498,132.5816503,138.9531478,139.19152150000002,137.5086114,0,0,0,0,0,0,1,0,0
1024,2260,Borisovka,Belgorodskaia oblast',Tsentralny,0,0,1,20.0,50.6,36.02,2560.36,1297.4404,1822.612,20657,0,0,0,0,13002,14072,13899,23397.905759999998,44761.35276,65503.50468,87766.94465,105881.5953,139345.0928,141154.2473,131965.7366,98.7203109,0.0,0.0,0.0,0.0,89.73504761,91.23960144,91.00343726,101.21168440000001,114.684831,122.984971,129.5599455,133.8666754,140.297127,140.6028799,139.01111740000002,0,0,0,0,0,0,1,0,0
1025,2262,Urazovo,Belgorodskaia oblast',Tsentralny,0,0,0,9.0,50.08,38.05,2508.0064,1447.8025,1905.5439999999999,0,0,0,0,0,6345,6878,6981,23879.97019,46134.85353,67145.90701,89424.87516,106486.1348,139105.126,140420.3667,130182.9942,0.0,0.0,0.0,0.0,0.0,76.65742105,78.07636616,78.3392708,101.6224343,115.3330797,123.53484990000001,129.98631640000002,133.99845259999998,140.25629909999998,140.4792867,138.69057780000003,0,0,0,0,0,0,1,0,0
1026,2264,Veidelevka,Belgorodskaia oblast',Tsentralny,0,0,1,9.0,50.15,38.45,2515.0225,1478.4025,1928.2675,0,0,0,0,0,7055,7188,7007,24113.034490000002,46676.26969,68081.59087999999,90444.22759,107638.6456,140811.9744,142067.0624,131552.638,0.0,0.0,0.0,0.0,0.0,78.52603806,78.85738811,78.40509099,101.8183481,115.5838112,123.84266940000002,130.2448976,134.2477938,140.545311,140.7557891,138.937196,0,0,0,0,0,0,1,0,0
1027,2266,Volokonovka,Belgorodskaia oblast',Tsentralny,0,0,1,9.0,50.48,37.86,2548.2304,1433.3796,1911.1728,0,0,0,0,0,12535,12256,11554,24796.51008,47440.77498,69469.85078,92697.4701,110908.9818,145583.0517,147157.7315,136734.1968,0.0,0.0,0.0,0.0,0.0,89.04338044,88.61908241,87.51203937,102.3831963,115.9334006,124.29235530000001,130.8071754,134.9422628,141.3364799,141.5923955,139.8494073,0,0,0,0,0,0,1,0,0
1028,2267,Piatnitskoe,Belgorodskaia oblast',Tsentralny,0,0,0,9.0,50.43,37.83,2543.1849,1431.1089,1907.7669,0,0,0,0,0,4528,4793,4540,24596.57392,47133.179039999995,68967.8522,92026.37527,110083.3128,145834.0568,147301.2465,136876.7249,0.0,0.0,0.0,0.0,0.0,70.86332370000001,71.82413000000001,70.90789025,102.2194287,115.7933633,124.1306996,130.6410253,134.7687126,141.3774424,141.6155946,139.8740493,0,0,0,0,0,0,1,0,0
1029,2269,Troitskii,Belgorodskaia oblast',Tsentralny,0,0,0,20.0,51.37,37.45,2638.8769,1402.5025,1923.8065,0,0,0,0,0,6038,6157,NA,27311.81243,51906.34403,77435.45632,105174.4039,127231.4661,165957.2983,168818.4243,157967.7256,0.0,0.0,0.0,0.0,0.0,75.79144309,76.13164406,NA,104.34774859999999,117.8787114,126.7245529,133.711647,138.1509511,144.46803880000002,144.8792341,143.2843958,0,0,0,0,0,0,1,0,0
1030,2271,Ivnia,Belgorodskaia oblast',Tsentralny,0,0,1,20.0,51.06,36.15,2607.1236,1306.8225,1845.819,0,0,0,0,0,7236,7725,7935,25670.82855,47832.47524,69968.04848,93344.85794,112385.8319,147368.2299,148799.2923,138764.577,0.0,0.0,0.0,0.0,0.0,78.97563808,80.14219104,80.62313477,103.08565379999999,116.11054009999998,124.45173899999999,130.9664192,135.2497629,141.62641530000002,141.856524,140.1982474,0,0,0,0,0,0,1,0,0
1031,2273,Korocha,Belgorodskaia oblast',Tsentralny,0,1,1,20.0,50.81,37.21,2581.6561,1384.5841,1890.6401,14139,5400,3900,5400,5600,5755,6046,5877,25087.45552,48013.15425,70732.43178,95083.07547000001,114765.2444,150550.3196,152704.51,142669.7214,91.33036609999999,73.85948697,68.37192611,73.85948697,74.48590786,74.95792198,75.814499,75.32159906,102.6193965,116.1918058,124.6942837,131.3890499,135.7375049,142.13533950000001,142.4743034,140.8562505,0,0,0,0,0,0,1,0,0
1032,2275,Krasnogvardeiskoe,Belgorodskaia oblast',Tsentralny,0,0,1,20.0,50.65,38.43,2565.4225,1476.8649,1946.4795,0,0,0,0,0,8526,8079,NA,25991.300890000002,49773.97673,72786.76594,96885.0985,115711.0521,151052.2127,152455.2278,141758.7504,0.0,0.0,0.0,0.0,0.0,81.91834908,80.94642973,NA,103.3377395,116.96958000000001,125.3345054,131.8198135,135.9288167,142.2147081,142.4353036,140.70424340000002,0,0,0,0,0,0,1,0,0
1034,2279,Prokhorovka,Belgorodskaia oblast',Tsentralny,0,0,1,20.0,51.03,36.74,2604.0609,1349.8276,1874.8422,0,0,0,0,0,8093,10007,9769,25935.40229,48686.47471,71491.34939,95928.5466,115782.5759,151998.7031,154065.2942,144104.5063,0.0,0.0,0.0,0.0,0.0,80.9775874,84.84326022,84.40040649,103.2939718,116.49222820000001,124.93274469999999,131.59207469999998,135.94322590000002,142.36372930000002,142.68617319999998,141.0938696,0,0,0,0,0,0,1,0,0
1035,2281,Rakitnoe,Belgorodskaia oblast',Tsentralny,0,0,1,20.0,50.83,35.85,2583.6889,1285.2225,1822.2555,0,0,0,0,0,11211,10462,10291,24415.28886,45436.102739999995,66306.78623,88421.28885,106330.4741,141025.1709,142579.9363,132987.3746,0.0,0.0,0.0,0.0,0.0,86.94911102,85.66437140000001,85.35958306,102.0698979,115.00551180000001,123.25545929999998,129.7290941,133.9645872,140.58118480000002,140.8413083,139.1930276,0,0,0,0,0,0,1,0,0
1036,2282,Krasnaia Iaruga,Belgorodskaia oblast',Tsentralny,0,0,0,20.0,50.81,35.67,2581.6561,1272.3489,1812.3927,0,0,0,0,0,7221,7823,8028,23910.40618,44828.75318,65299.95296,86892.04762,104305.2501,138160.2865,139413.068,129813.0846,0.0,0.0,0.0,0.0,0.0,78.93875993,80.36805844,80.83251944,101.6481163,114.71706,122.91595009999999,129.3319775,133.5198039,140.09491519999997,140.30868049999998,138.6235646,0,0,0,0,0,0,1,0,0
1037,2283,Proletarskii,Belgorodskaia oblast',Tsentralny,0,0,0,20.0,50.79,35.78,2579.6241,1280.2084,1817.2662,0,0,0,0,0,8167,8675,8654,24206.48732,45021.95253,65656.20606,87490.23541000001,105135.3599,140168.2096,141509.2833,131963.2039,0.0,0.0,0.0,0.0,0.0,81.14148635,82.23226221,82.18831118,101.89642579999999,114.8091995,123.03662150000001,129.4880696,133.70306010000002,140.43668430000002,140.6624607,139.0106649,0,0,0,0,0,0,1,0,0
1038,2285,Roven'ki,Belgorodskaia oblast',Tsentralny,0,0,1,9.0,49.91,38.91,2491.0081,1513.9881,1941.9981,0,0,0,0,0,8400,9742,10264,23522.75371,45820.20036,66935.00765,88560.38717,105186.7388,137653.5954,138782.0814,128116.7336,0.0,0.0,0.0,0.0,0.0,81.64906079,84.34956113,85.31104628,101.31878909999999,115.18613400000001,123.4649298,129.7649039,133.7143591,140.00795280000003,140.2012345,138.3139965,0,0,0,0,0,0,1,0,0
1039,2288,Chernianka,Belgorodskaia oblast',Tsentralny,0,0,1,20.0,50.94,37.81,2594.8836,1429.5961,1926.0414,0,0,0,0,0,13475,15067,15217,26426.69969,50030.99,73789.92362,98990.96936,119196.7401,155705.3187,157782.9105,147042.8341,0.0,0.0,0.0,0.0,0.0,90.41331033,92.54944481,92.74014539,103.675774,117.08101059999998,125.64117579999998,132.3140376,136.62174960000002,142.9392531,143.2563717,141.57380759999998,0,0,0,0,0,0,1,0,0
1040,2290,Maslova Pristan',Belgorodskaia oblast',Tsentralny,0,0,0,20.0,50.46,36.73,2546.2116,1349.0929,1853.3958,0,0,0,0,0,4052,5597,5826,25059.49287,46980.92416,69641.39408,95640.09695,117701.04,154559.3053,158147.7855,149455.2951,0.0,0.0,0.0,0.0,0.0,69.00568189,74.47665869,75.17039016,102.59680290000001,115.7237402,124.34735259999998,131.5229929,136.3267139,142.7626652,143.31167,141.9613295,0,0,0,0,0,0,1,0,0
1041,2292,Stroitel',Belgorodskaia oblast',Tsentralny,0,0,1,20.0,50.79,36.46,2579.6241,1329.3316,1851.8034,0,0,0,0,0,14271,18400,23933,25574.16448,47337.46171,69828.80652,94718.5792,115454.1833,151849.8343,154460.1554,145130.3016,0.0,0.0,0.0,0.0,0.0,91.50806491,96.43448074,101.667162,103.00906020000001,115.88645790000001,124.4072969,131.3010139,135.87700080000002,142.34034690000001,142.7473309,141.2624301,0,0,0,0,0,0,1,0,0
1042,2293,Tomarovka,Belgorodskaia oblast',Tsentralny,0,0,0,20.0,50.69,36.23,2569.4761,1312.6129,1836.4987,0,0,0,0,0,7165,7816,8094,25332.934409999998,46026.15223,67670.69993,91340.40032,110892.0358,146528.2858,148952.9486,139911.0646,0.0,0.0,0.0,0.0,0.0,78.80047814,80.35200866,80.97981112,102.8167727,115.28241829999999,123.70797250000001,130.4700446,134.9387128,141.4904009,141.8811106,140.39316680000002,0,0,0,0,0,0,1,0,0
1053,2321,Sloboda,Voronezhskaia oblast',Tsentralny,0,0,0,9.0,51.14,40.31,2615.2996,1624.8961,2061.4534,0,0,0,0,0,4282,3568,NA,27927.7536,53275.67748,77793.42714,103657.1965,122864.9473,160281.6533,160607.0733,148656.2011,0.0,0.0,0.0,0.0,0.0,69.92597858,66.90848173,NA,104.803872,118.44480779999999,126.82841450000001,133.37581029999998,137.3312354,143.6327436,143.6813634,141.8336069,0,0,0,0,0,0,1,0,0
1054,2323,Boguchar,Voronezhskaia oblast',Tsentralny,0,1,1,9.0,49.93,40.57,2493.0049,1645.9249,2025.6601,7943,4300,3400,6600,7300,8499,13756,11811,23764.53674,46527.09521,68257.55761,90081.96807,106648.181,140014.6779,140840.927,129034.3362,80.64123185,69.99615202,66.1217917,77.34894551,79.13222646,81.86094384,90.80623147,87.92412656,101.5247623,115.51499229999999,123.90012809999999,130.1533085,134.0336592,140.4107104,140.5501856,138.4819128,0,0,0,0,0,0,1,0,0
1056,2327,Nizhnii Kisliai,Voronezhskaia oblast',Tsentralny,0,0,0,9.0,50.85,40.19,2585.7225,1615.2361,2043.6615,0,0,0,0,0,4469,4456,3967,27340.736780000003,51724.80519,75497.87226,100408.5097,119030.3268,155332.0212,155845.3602,143897.5557,0.0,0.0,0.0,0.0,0.0,70.64267935,70.59371796,68.6539086,104.3693747,117.802646,126.15467350000002,132.6413406,136.5890915,142.88186330000002,142.96075019999998,141.05973,0,0,0,0,0,0,1,0,0
1057,2329,Verkhnii Mamon,Voronezhskaia oblast',Tsentralny,0,0,1,9.0,50.16,40.39,2516.0256,1631.3521,2025.9624,0,0,0,0,0,7752,8394,NA,24761.3022,47781.92013,69818.50302,92294.50675,109344.0656,143023.4828,143962.5541,132489.385,0.0,0.0,0.0,0.0,0.0,80.20467271,81.63614814,NA,102.3544441,116.0877515,124.40400509999999,130.7075417,134.6123154,140.9150406,141.07045730000002,139.10451719999998,0,0,0,0,0,0,1,0,0
1058,2332,Verkhniaia Khava,Voronezhskaia oblast',Tsentralny,0,0,1,9.0,51.84,39.95,2687.3856,1596.0025,2071.008,0,0,0,0,0,8937,7980,NA,29836.901510000003,59465.251,86664.84999,115945.06800000001,137562.0907,178076.5663,178075.8463,165876.2467,0.0,0.0,0.0,0.0,0.0,82.77278957,80.72472071,NA,106.1621372,120.84928980000001,129.27243529999998,135.9759313,139.9922168,146.1673476,146.1672499,144.45629580000002,0,0,0,0,0,0,1,0,0
1059,2335,Vorob'evka,Voronezhskaia oblast',Tsentralny,0,0,1,9.0,50.65,40.96,2565.4225,1677.7216,2074.624,0,0,0,0,0,5702,4482,NA,26342.16498,50071.92953,73143.49123,96707.90837,114369.2703,149188.3147,149642.24,137857.1391,0.0,0.0,0.0,0.0,0.0,74.79780229999999,70.69151542,NA,103.61053790000001,117.09871229999999,125.4439967,131.7777829,135.6569814,141.91872659999999,141.9911193,140.04292180000002,0,0,0,0,0,0,1,0,0
1062,2342,Kamenka,Voronezhskaia oblast',Tsentralny,0,0,1,9.0,50.72,39.44,2572.5184,1555.5136,2000.3968,0,0,0,0,0,9478,9583,9192,26742.16945,51461.92813,75341.06585,99993.04814,118779.7864,154620.6528,155482.1511,144054.1064,0.0,0.0,0.0,0.0,0.0,83.84567870000001,84.04756625,83.28549714,103.9175744,117.6920689,126.107973,132.545852,136.5398448,142.77214850000001,142.90495900000002,141.0855595,0,0,0,0,0,0,1,0,0
1063,2344,Kantemirovka,Voronezhskaia oblast',Tsentralny,0,0,1,9.0,49.69,39.87,2469.0961,1589.6169,1981.1403,0,0,0,0,0,13465,12949,11943,23404.70174,45759.67249,66985.73224,88376.76152999999,104672.7044,137123.9937,138226.6025,126858.7775,0.0,0.0,0.0,0.0,0.0,90.39919271,89.65767811,88.13267789,101.2175278,115.1577621,123.481765,129.71761999999998,133.6010874,139.9167446,140.1062753,138.082,0,0,0,0,0,0,1,0,0
1064,2346,Kashirskoe,Voronezhskaia oblast',Tsentralny,0,0,1,9.0,51.42,39.63,2644.0164,1570.5369,2037.7746,0,0,0,0,0,4795,4628,NA,29578.293260000002,59445.619139999995,86250.00935,115945.0532,137892.0919,178667.2972,178814.1983,167379.6114,0.0,0.0,0.0,0.0,0.0,71.83120144,71.23157591,NA,105.9828254,120.84203020000001,129.1633487,135.9759283,140.048922,146.24743759999998,146.2673164,144.67325630000002,0,0,0,0,0,0,1,0,0
1065,2349,Davydovka,Voronezhskaia oblast',Tsentralny,0,0,0,9.0,51.14,39.44,2615.2996,1555.5136,2016.9616,0,0,0,0,0,6207,5923,5633,28386.87398,55982.28539,81717.26413,109357.0472,130109.5304,168600.3131,169211.0513,157639.7542,0.0,0.0,0.0,0.0,0.0,76.27285138,75.456991,74.58736072,105.1379973,119.52591000000001,127.93918629999999,134.6150701,138.67728290000002,144.8481135,144.9351623,143.23464380000001,0,0,0,0,0,0,1,0,0
1066,2351,Nizhnedevitsk,Voronezhskaia oblast',Tsentralny,0,0,1,9.0,51.55,38.38,2657.4025,1473.0244,1978.489,2247,0,0,0,0,6736,6409,NA,28615.773230000003,56588.21766,82613.16757,110872.8,132816.459,172942.5136,174062.5279,162804.8734,59.55751066,0.0,0.0,0.0,0.0,77.70813108,76.83326327,NA,105.302761,119.7614195,128.1859712,134.9346824,139.1626841,145.4608349,145.6165887,144.0073841,0,0,0,0,0,0,1,0,0
1068,2357,Novokhopersk,Voronezhskaia oblast',Tsentralny,0,1,1,9.0,51.09,41.64,2610.1881,1733.8896,2127.3876,7440,8500,8900,8700,8800,8048,7640,6849,26723.95619,51710.55623,75940.28838,100219.909,118275.3409,155584.0358,155559.6265,143547.0812,79.470559,81.86307285,82.69731767,82.28446161,82.49193341,80.87726659,79.94421486,78.00171459,103.9036845,117.79666540000001,126.28596040000001,132.5980379,136.44040139999998,142.92062119999997,142.9168697,141.0018112,0,0,0,0,0,0,1,0,0
1069,2358,Elan'-Kolenovskii,Voronezhskaia oblast',Tsentralny,0,0,0,9.0,51.17,41.17,2618.3689,1694.9689,2106.6689,0,0,0,0,0,5085,4170,3916,27017.524510000003,52190.80455,76475.10617,101120.8698,119523.2943,155841.0855,155977.5211,143866.5718,0.0,0.0,0.0,0.0,0.0,72.83001467,69.48341627,68.43965009,104.12653420000001,117.997417,126.44374040000001,132.8042311,136.6857138,142.9600943,142.9810214,141.0546148,0,0,0,0,0,0,1,0,0
